method,source_path,source_basename,drive_folder,drive_file_id,public_url,size_bytes
joint_ar,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_chord_conditioning_random_init_vector_prob_model/step-00006144/400samples/midis/logic_batch_20260712_155431/mp3/sample_1783829651810000_song0024_bar0036.mp3,sample_1783829651810000_song0024_bar0036.mp3,joint_ar,1B_t8YXW9DG3XkU3hhmw-Of2UTaRVkF_o,https://drive.google.com/uc?export=download&id=1B_t8YXW9DG3XkU3hhmw-Of2UTaRVkF_o,1092188
joint_ar,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_chord_conditioning_random_init_vector_prob_model/step-00006144/400samples/midis/logic_batch_20260712_155431/mp3/sample_1783829653124000_song0001_bar0008.mp3,sample_1783829653124000_song0001_bar0008.mp3,joint_ar,1Yohj6DIFwWlM9Xhd4EGcLOOk4ISI1_ju,https://drive.google.com/uc?export=download&id=1Yohj6DIFwWlM9Xhd4EGcLOOk4ISI1_ju,1086140
joint_ar,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_chord_conditioning_random_init_vector_prob_model/step-00006144/400samples/midis/logic_batch_20260712_155431/mp3/sample_1783829654448000_song0042_bar0045.mp3,sample_1783829654448000_song0042_bar0045.mp3,joint_ar,1KJQaEP0CgpY-krj5T61zrSok0Bz9ZO8m,https://drive.google.com/uc?export=download&id=1KJQaEP0CgpY-krj5T61zrSok0Bz9ZO8m,1093076
joint_ar,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_chord_conditioning_random_init_vector_prob_model/step-00006144/400samples/midis/logic_batch_20260712_155431/mp3/sample_1783829655764000_song0021_bar0052.mp3,sample_1783829655764000_song0021_bar0052.mp3,joint_ar,15MApv1fJ99Xef9ue408i6OqWdoJGYFvl,https://drive.google.com/uc?export=download&id=15MApv1fJ99Xef9ue408i6OqWdoJGYFvl,1113116
joint_ar,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_chord_conditioning_random_init_vector_prob_model/step-00006144/400samples/midis/logic_batch_20260712_155431/mp3/sample_1783829657106000_song0039_bar0021.mp3,sample_1783829657106000_song0039_bar0021.mp3,joint_ar,1L9h1rNWSUo2ru17vpG9h-QoedShYjkL4,https://drive.google.com/uc?export=download&id=1L9h1rNWSUo2ru17vpG9h-QoedShYjkL4,1155740
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674828471000_song0032_bar0002.mp3,sample_1783674828471000_song0032_bar0002.mp3,txt_ar,150CZ-90nF1J6dZObIlKIipMzNchozZXD,https://drive.google.com/uc?export=download&id=150CZ-90nF1J6dZObIlKIipMzNchozZXD,1158764
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674830095000_song0042_bar0020.mp3,sample_1783674830095000_song0042_bar0020.mp3,txt_ar,1CMoUX5M5bdmptapl0w3Km08_i9wWHfJc,https://drive.google.com/uc?export=download&id=1CMoUX5M5bdmptapl0w3Km08_i9wWHfJc,1147580
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674831227000_song0037_bar0007.mp3,sample_1783674831227000_song0037_bar0007.mp3,txt_ar,1kLjGt65P5O6S4derEVw486hLybzvmtM9,https://drive.google.com/uc?export=download&id=1kLjGt65P5O6S4derEVw486hLybzvmtM9,1136300
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674832367000_song0042_bar0005.mp3,sample_1783674832367000_song0042_bar0005.mp3,txt_ar,1hKB3D6Ut_cqjZqdxBLc2daORiZrYgpUl,https://drive.google.com/uc?export=download&id=1hKB3D6Ut_cqjZqdxBLc2daORiZrYgpUl,1154540
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674833503000_song0005_bar0076.mp3,sample_1783674833503000_song0005_bar0076.mp3,txt_ar,1eXGy8Y60b_dM0WwVGSBCGflkdvX-8hyi,https://drive.google.com/uc?export=download&id=1eXGy8Y60b_dM0WwVGSBCGflkdvX-8hyi,1140620
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674834654000_song0003_bar0010.mp3,sample_1783674834654000_song0003_bar0010.mp3,txt_ar,1VTNVzqGGAOljkOD5s2Q1RC6HYi3rDmgV,https://drive.google.com/uc?export=download&id=1VTNVzqGGAOljkOD5s2Q1RC6HYi3rDmgV,1127276
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674835794000_song0016_bar0030.mp3,sample_1783674835794000_song0016_bar0030.mp3,txt_ar,1v1RH-ovQonvabDPjKHb3OiKQ-3635crQ,https://drive.google.com/uc?export=download&id=1v1RH-ovQonvabDPjKHb3OiKQ-3635crQ,1141436
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674836937000_song0029_bar0027.mp3,sample_1783674836937000_song0029_bar0027.mp3,txt_ar,1RxlE1H6tVCWXXoU1jKyCX-33dcbTm4mC,https://drive.google.com/uc?export=download&id=1RxlE1H6tVCWXXoU1jKyCX-33dcbTm4mC,1169084
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674838086000_song0015_bar0012.mp3,sample_1783674838086000_song0015_bar0012.mp3,txt_ar,1b1iLv9GMle7wZL8DM2TM_wSq0f8r3fMa,https://drive.google.com/uc?export=download&id=1b1iLv9GMle7wZL8DM2TM_wSq0f8r3fMa,1147868
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674839222000_song0017_bar0027.mp3,sample_1783674839222000_song0017_bar0027.mp3,txt_ar,1sP38b4KUvftrtvn9wFA8xj7yXwo2sFXk,https://drive.google.com/uc?export=download&id=1sP38b4KUvftrtvn9wFA8xj7yXwo2sFXk,1099004
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674840354000_song0025_bar0034.mp3,sample_1783674840354000_song0025_bar0034.mp3,txt_ar,1xgCdO05uVDdX6w2zeMsfsWMZII3InF0k,https://drive.google.com/uc?export=download&id=1xgCdO05uVDdX6w2zeMsfsWMZII3InF0k,1096652
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674841508000_song0022_bar0012.mp3,sample_1783674841508000_song0022_bar0012.mp3,txt_ar,1T7p-wXpcUxFKazkREY2iszbnny9HUgB9,https://drive.google.com/uc?export=download&id=1T7p-wXpcUxFKazkREY2iszbnny9HUgB9,1144844
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674842664000_song0025_bar0021.mp3,sample_1783674842664000_song0025_bar0021.mp3,txt_ar,1aTQWK-nqVLNysZO1kxdEmDc4g6Uuidtb,https://drive.google.com/uc?export=download&id=1aTQWK-nqVLNysZO1kxdEmDc4g6Uuidtb,1127132
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674843821000_song0037_bar0014.mp3,sample_1783674843821000_song0037_bar0014.mp3,txt_ar,1vMCrgfGh97sh5I_YnzTeyDLOm20Mt4OO,https://drive.google.com/uc?export=download&id=1vMCrgfGh97sh5I_YnzTeyDLOm20Mt4OO,1117484
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674844960000_song0020_bar0032.mp3,sample_1783674844960000_song0020_bar0032.mp3,txt_ar,172DwSOmZh9B9IGQyRhlHyPCvujuFv4d9,https://drive.google.com/uc?export=download&id=172DwSOmZh9B9IGQyRhlHyPCvujuFv4d9,1130828
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674846099000_song0042_bar0063.mp3,sample_1783674846099000_song0042_bar0063.mp3,txt_ar,10pZSNk1mYZP9O_LSqLny2rYxwEN-H9nh,https://drive.google.com/uc?export=download&id=10pZSNk1mYZP9O_LSqLny2rYxwEN-H9nh,1157564
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674847233000_song0020_bar0005.mp3,sample_1783674847233000_song0020_bar0005.mp3,txt_ar,18eh3QYSNdHanvpKMHRMycsBauiglKzHH,https://drive.google.com/uc?export=download&id=18eh3QYSNdHanvpKMHRMycsBauiglKzHH,1147916
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674848373000_song0030_bar0017.mp3,sample_1783674848373000_song0030_bar0017.mp3,txt_ar,16cw1BmofgknG902lB7rCqWTHpPt_SznL,https://drive.google.com/uc?export=download&id=16cw1BmofgknG902lB7rCqWTHpPt_SznL,1138748
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674849517000_song0001_bar0016.mp3,sample_1783674849517000_song0001_bar0016.mp3,txt_ar,1-Rj5XxgNTETmvliFN84OOkgp_LPQiUms,https://drive.google.com/uc?export=download&id=1-Rj5XxgNTETmvliFN84OOkgp_LPQiUms,1139756
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674850656000_song0014_bar0054.mp3,sample_1783674850656000_song0014_bar0054.mp3,txt_ar,1SASMF49rhtIQNSnREg3uUWbhf8zPEzR0,https://drive.google.com/uc?export=download&id=1SASMF49rhtIQNSnREg3uUWbhf8zPEzR0,1117820
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674851794000_song0017_bar0000.mp3,sample_1783674851794000_song0017_bar0000.mp3,txt_ar,14O8-4gDBaoEV0ZepxYLhPbSOmOgBWhRC,https://drive.google.com/uc?export=download&id=14O8-4gDBaoEV0ZepxYLhPbSOmOgBWhRC,1148780
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674852934000_song0042_bar0006.mp3,sample_1783674852934000_song0042_bar0006.mp3,txt_ar,1_--7boRIC3zItUnDEd9Onht6BJWuTGvp,https://drive.google.com/uc?export=download&id=1_--7boRIC3zItUnDEd9Onht6BJWuTGvp,1165148
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674854071000_song0031_bar0052.mp3,sample_1783674854071000_song0031_bar0052.mp3,txt_ar,1YLWACQusPcbjfBzOMy2i0S-RzTikaFkR,https://drive.google.com/uc?export=download&id=1YLWACQusPcbjfBzOMy2i0S-RzTikaFkR,1150316
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674855228000_song0008_bar0003.mp3,sample_1783674855228000_song0008_bar0003.mp3,txt_ar,1J3CYQ9EpClxGDxOEh_V_UwzQtVdgZGf7,https://drive.google.com/uc?export=download&id=1J3CYQ9EpClxGDxOEh_V_UwzQtVdgZGf7,1138412
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674856369000_song0027_bar0013.mp3,sample_1783674856369000_song0027_bar0013.mp3,txt_ar,18t7dMU8FYQdMfChTkk_PEYuchm1DrMHr,https://drive.google.com/uc?export=download&id=18t7dMU8FYQdMfChTkk_PEYuchm1DrMHr,1175276
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674857524000_song0032_bar0016.mp3,sample_1783674857524000_song0032_bar0016.mp3,txt_ar,1xp8sZNGowcn9aRCoUECLAM97LmB4pQFk,https://drive.google.com/uc?export=download&id=1xp8sZNGowcn9aRCoUECLAM97LmB4pQFk,1120364
txt_ar,/Volumes/home/litgpt_compose/out/default_32_separated_txt_transformer/step-00000256/generated/midis/logic_batch_20260710_185929/mp3/sample_1783674858661000_song0005_bar0022.mp3,sample_1783674858661000_song0005_bar0022.mp3,txt_ar,1aPFvtBT0LaPygWTzsi0sX8oCnQUDPhkQ,https://drive.google.com/uc?export=download&id=1aPFvtBT0LaPygWTzsi0sX8oCnQUDPhkQ,1120988
