method,source_path,source_basename,drive_folder,drive_file_id,public_url,size_bytes
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592941208000_song0019_bar0006.mp3,sample_1783592941208000_song0019_bar0006.mp3,seq_flow,1q4GSpsPhS0PdfDoEIvhpdFH746yDGvNB,audio/seq_flow/sample_1783592941208000_song0019_bar0006.mp3,1047788
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592906379000_song0025_bar0034.mp3,sample_1783592906379000_song0025_bar0034.mp3,seq_flow,1kK-ZkCX3d9kQmG2jR58vLfcKXvdJspHL,audio/seq_flow/sample_1783592906379000_song0025_bar0034.mp3,1028828
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593044651000_song0011_bar0088.mp3,sample_1783593044651000_song0011_bar0088.mp3,seq_flow,1oghbHGfECN47iV-my0a3SQTYvP8SQRhX,audio/seq_flow/sample_1783593044651000_song0011_bar0088.mp3,1014956
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592918937000_song0018_bar0009.mp3,sample_1783592918937000_song0018_bar0009.mp3,seq_flow,1nEHbsMd_9F9uSBbt9sRUA3syVNOblb4L,audio/seq_flow/sample_1783592918937000_song0018_bar0009.mp3,1034348
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593045370000_song0005_bar0025.mp3,sample_1783593045370000_song0005_bar0025.mp3,seq_flow,1ZagFhiQd9OBUVVj-LTUrAEC6jgX_SChV,audio/seq_flow/sample_1783593045370000_song0005_bar0025.mp3,1065044
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592979561000_song0026_bar0043.mp3,sample_1783592979561000_song0026_bar0043.mp3,seq_flow,1Y9NDEanjY8EEMvVG0QWse6bwrmPZbwBl,audio/seq_flow/sample_1783592979561000_song0026_bar0043.mp3,1065452
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593021782000_song0007_bar0056.mp3,sample_1783593021782000_song0007_bar0056.mp3,seq_flow,1h7x09Vpuefnlw_y0tv1tph_gXDd7vlt2,audio/seq_flow/sample_1783593021782000_song0007_bar0056.mp3,1042532
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592972147000_song0000_bar0004.mp3,sample_1783592972147000_song0000_bar0004.mp3,seq_flow,1Peo0YAq6I-xykZHYZ9Qq6lI2lngqYyD5,audio/seq_flow/sample_1783592972147000_song0000_bar0004.mp3,1037420
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592969908000_song0037_bar0039.mp3,sample_1783592969908000_song0037_bar0039.mp3,seq_flow,1arH7Sn3iK8z2ZoS_OnSAkQFUnBsHnwrq,audio/seq_flow/sample_1783592969908000_song0037_bar0039.mp3,1040900
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593025466000_song0030_bar0046.mp3,sample_1783593025466000_song0030_bar0046.mp3,seq_flow,1g6i2FdsXk9wZ9xMrDfPYI0eQasD5lISI,audio/seq_flow/sample_1783593025466000_song0030_bar0046.mp3,1026092
